name,count
ovarian melanoma,1
jejunal adenocarcinoma,1
lung mucoepidermoid carcinoma,1
squamous cell bile duct carcinoma,1
adult myxoid chondrosarcoma,1
extraosseous Ewings sarcoma-primitive neuroepithelial tumor,1
progressive familial heart block type IA,1
autoimmune disease of endocrine system,1
adult teratoma,1
autosomal recessive dyskeratosis congenita 6,1
autosomal dominant dyskeratosis congenita 6,1
clear cell variant infiltrating bladder urothelial carcinoma,1
autosomal dominant dyskeratosis congenita 4,1
mature teratoma,1
autosomal recessive dyskeratosis congenita 5,1
autosomal recessive dyskeratosis congenita 4,1
retroperitoneal neuroblastoma,1
uterine corpus endometrial carcinoma,1
achondrogenesis type IA,1
papillary conjunctivitis,1
Rickettsia parkeri spotted fever,1
cobalt allergic asthma,1
"ectodermal dysplasia 13, hair/tooth type",1
"neutropenia, severe congenital 2, autosomal dominant",1
"diphenylmethane-4,4'-diisocyanate allergic asthma",1
meropenem allergy,1
epithelioid trophoblastic tumor,1
schizophrenia 16,1
schizophrenia 10,1
Heinz body anemia,1
pancreatic ductal adenocarcinoma,1
tubocurarine allergy,1
verrucous keratotic hemangioma,1
diclofenac allergy,1
schizophrenia 2,1
schizophrenia 5,1
cyclophosphamide allergy,1
acquired hemangioma,1
methylmalonic aciduria and homocystinuria type cblD,1
macrocystic neurilemmoma,1
mixed astrocytoma-ependymoma,1
myeloid and lymphoid neoplasms associated with PDGFRA rearrangement,1
suprofen allergy,1
intracranial chondrosarcoma,1
uterine corpus atypical polypoid adenomyoma,1
adult xanthogranuloma,1
D-mannitol allergy,1
sympathetic neurilemmoma,1
"deafness, X-linked 6",1
hyperekplexia 4,1
Israeli tick typhus,1
congenital disorder of glycosylation Ix,1
mixed cell uveal melanoma,1
cobalt allergic contact dermatitis,1
tanycytic ependymoma,1
fungal gastritis,1
trimellitic anhydride allergic asthma,1
urolithiasis,1
clear cell ependymoma,1
complement component 5 deficiency,1
vulvar keratinizing squamous cell carcinoma,1
maleic anhydride allergic asthma,1
methyl isocyanate allergic asthma,1
adrenal medulla carcinoma,1
solid pattern testicular yolk sac tumor,1
toluene meta-diisocyanate allergic asthma,1
ovarian endometrioid adenofibroma,1
papillary adenofibroma,1
nickel allergic asthma,1
benign mediastinal neurilemmoma,1
congenital disorder of glycosylation Ip,1
vulvar syringoma,1
ovarian serous adenofibroma,1
congenital disorder of glycosylation Ir,1
congenital disorder of glycosylation Iw,1
congenital disorder of glycosylation Iu,1
congenital disorder of glycosylation Iy,1
loose anagen syndrome,1
testicular spermatocytic seminoma,1
postauricular lymphadenitis,1
benign mastocytoma,1
uterine ligament papillary cystadenoma,1
carotid artery occlusion,1
malignant hemangioma,1
bilateral renal aplasia,1
seminal vesicle cystadenoma,1
chronic toxic polyneuropathy,1
differentiating neuroblastoma,1
chromosomal deletion syndrome,1
Kenny-Caffey syndrome,1
Cogan-Reese syndrome,1
lymph node adenoid cystic carcinoma,1
mediastinal neurilemmoma,1
progressive familial intrahepatic cholestasis,1
prostatic urethra urothelial carcinoma,1
fibrogenesis imperfecta ossium,1
inflammatory bowel disease 11,1
renal pelvis urothelial papilloma,1
inflammatory bowel disease 1,1
Warfarin resistance,1
childhood asthma,1
pulmonary aspergilloma,1
systemic mycosis,1
osmotic diarrhea,1
retinitis pigmentosa 1,1
oropharyngeal anthrax,1
refractory plasma cell neoplasm,1
granulomatous endometritis,1
non specific chronic endometritis,1
chromosome 2q31.2 deletion syndrome,1
intraocular retinoblastoma,1
ranitidine allergy,1
hereditary papulotranslucent acrokeratoderma,1
goat milk allergy,1
beta-lactam allergy,1
capillary lymphangioma,1
chromosome 15q25 deletion syndrome,1
peripheral nerve schwannoma,1
chromosome 10q23 deletion syndrome,1
posterior polar cataract,1
chromosome 2p12-p11.2 deletion syndrome,1
chromosome 16q22 deletion syndrome,1
autosomal dominant keratitis-ichthyosis-deafness syndrome,1
cortisone reductase deficiency 1,1
aneruptive fever,1
glandular tularemia,1
split hand-foot malformation 2,1
foodborne botulism,1
adult mesenchymal chondrosarcoma,1
renal hypoplasia,1
dioctophymiasis,1
philophthalmiasis,1
baylisascariasis,1
immunodeficiency-centromeric instability-facial anomalies syndrome,1
spermatogenic failure 23,1
spermatogenic failure 14,1
spermatogenic failure 11,1
bulbospinal polio,1
meningovascular neurosyphilis,1
parenchymatous neurosyphilis,1
bacterial exanthem,1
typhoidal tularemia,1
opportunistic bacterial infectious disease,1
commensal bacterial infectious disease,1
Alkhurma hemorrhagic fever,1
primary systemic mycosis,1
primary bacterial infectious disease,1
mesocestoidiasis,1
acanthocephaliasis,1
Epstein-Barr virus hepatitis,1
Whitewater Arroyo hemorrhagic fever,1
Korean hemorrhagic fever,1
lymphoid interstitial pneumonia,1
asymptomatic dengue,1
subcutaneous mycosis,1
secretory diarrhea,1
Indian tick typhus,1
Astrakhan spotted fever,1
carbohydrate metabolism disease,1
trilateral retinoblastoma,1
multisystem proteinopathy,1
mixed cerebral palsy,1
endometrial stromal nodule,1
early congenital syphilis,1
paralytic poliomyelitis,1
lung combined type small cell adenocarcinoma,1
spinal polio,1
large intestine adenoma,1
large intestine adenocarcinoma,1
bronchus mucoepidermoid carcinoma,1
mixed extragonadal germ cell cancer,1
phalanx chondroma,1
corpus callosum oligodendroglioma,1
ovarian primitive germ cell tumor,1
colorectal adenocarcinoma,1
diabetic encephalopathy,1
hemidystonia,1
segmental dystonia,1
multifocal dystonia,1
tarsal-carpal coalition syndrome,1
methylmalonic aciduria and homocystinuria type cblG,1
vitamin metabolic disorder,1
variable age at onset electroclinical syndrome,1
neonatal period electroclinical syndrome,1
adolescence-adult electroclinical syndrome,1
childhood electroclinical syndrome,1
Brooke-Spiegler syndrome,1
hypochromic microcytic anemia,1
respiratory system benign neoplasm,1
infiltrating renal pelvis transitional cell carcinoma,1
abdominal tuberculosis,1
Balkan hemorrhagic fever,1
multinodular goiter,1
hyperprolinemia,1
acrorenal syndrome,1
primary spontaneous pneumothorax,1
subleukemic leukemia,1
malignant hypertensive renal disease,1
acromesomelic dysplasia,1
bone structure disease,1
bone remodeling disease,1
bone deterioration disease,1
gamma-amino butyric acid metabolism disorder,1
acquired metabolic disease,1
tactile agnosia,1
time agnosia,1
mirror agnosia,1
semantic agnosia,1
form agnosia,1
cartilage cancer,1
cerebellar medulloblastoma,1
vestibular gland benign neoplasm,1
organ system benign neoplasm,1
Her2-receptor negative breast cancer,1
autoimmune disease of cardiovascular system,1
bulbomembranous urethral cancer,1
autotopagnosia,1
congenital diarrhea,1
pseudoglandular variant testicular seminoma,1
adult pleomorphic rhabdomyosarcoma,1
rete ovarii adenoma,1
pancreatic mucinous ductal ectasia,1
hypercalcemic sarcoidosis,1
malignant renovascular hypertension,1
focal dystonia,1
spastic cerebral palsy,1
plexopathy,1
physical urticaria,1
fibromyalgia,1
angiokeratoma of Mibelli,1
arteritic anterior ischemic optic neuropathy,1
adenylosuccinase lyase deficiency,1
perineural angioma,1
hypomyelinating leukodystrophy,1
pilomyxoid astrocytoma,1
auditory agnosia,1
fetal nicotine spectrum disorder,1
uterine corpus epithelioid leiomyoma,1
monogenic disease,1
chromium allergic contact dermatitis,1
RASopathy,1
biotin-responsive basal ganglia disease,1
agraphia,1
malignant ovarian surface epithelial-stromal neoplasm,1
reactive cutaneous fibrous lesion,1
breast angiomatosis,1
rheumatic disease,1
autosomal dominant microcephaly,1
uterine corpus myxoid leiomyoma,1
trachea mucoepidermoid carcinoma,1
ovarian serous carcinoma,1
cardiovascular organ benign neoplasm,1
3-methylglutaconic aciduria,1
verbal auditory agnosia,1
polygenic disease,1
hereditary diffuse gastric cancer,1
autoimmune pancreatitis,1
associative agnosia,1
cerebellar hypoplasia,1
simultanagnosia,1
Kunjin encephalitis,1
necrotic uveal melanoma,1
petroclival meningioma,1
testicular thecoma,1
testicular fibroma,1
non-gestational ovarian choriocarcinoma,1
asymmetric motor neuropathy,1
childhood central nervous system mixed germ cell tumor,1
vulvar proximal-type epithelioid sarcoma,1
pineal region germinoma,1
vulvar non-keratinizing squamous cell carcinoma,1
lymphohistiocytoid mesothelioma,1
thymic dysplasia,1
breast adenomyoepithelial adenosis,1
mucin-rich endometrial endometrioid adenocarcinoma,1
lung clear cell carcinoma,1
pancreatic non-invasive mucinous cystadenocarcinoma,1
lumbosacral lipoma,1
color agnosia,1
chronic urticaria,1
sublingual gland adenoid cystic carcinoma,1
crustacean allergy,1
parapharyngeal meningioma,1
cervical atypical polypoid adenomyoma,1
pancreatic invasive intraductal papillary-mucinous carcinoma,1
bladder mixed adenocarcinoma,1
childhood central nervous system germinoma,1
intraductal breast myoepitheliosis,1
periocular meningioma,1
frontal convexity meningioma,1
cervical non-keratinizing squamous cell carcinoma,1
adult extraosseous chondrosarcoma,1
sphenoorbital meningioma,1
sphenocavernous meningioma,1
mitochondrial trifunctional protein deficiency,1
Janus kinase-3 deficiency,1
integrative agnosia,1
glycerol kinase deficiency,1
funisitis,1
fruit allergy,1
ectothrix infectious disease,1
epithelial-myoepithelial carcinoma,1
endothrix infectious disease,1
craniodiaphyseal dysplasia,1
chronic eosinophilic leukemia,1
Brown-Vialetto-Van Laere syndrome,1
aggressive digital papillary adenocarcinoma,1
vulvar inverted follicular keratosis,1
papillary extrahepatic bile duct adenocarcinoma,1
familial melanoma,1
rete ovarii cystadenofibroma,1
bilateral retinoblastoma,1
familial meningioma,1
extraosseous chondrosarcoma,1
cervix endometrial stromal tumor,1
cervical alveolar soft part sarcoma,1
granulomatous dermatitis,1
nodular medulloblastoma,1
ovarian gonadoblastoma,1
viral laryngitis,1
epithelioid type angiomyolipoma,1
combined thymoma,1
verrucous papilloma,1
polycythemia due to hypoxia,1
dehydration polycythemia,1
estrogen-receptor negative breast cancer,1
estrogen-receptor positive breast cancer,1
progesterone-receptor negative breast cancer,1
progesterone-receptor positive breast cancer,1
pyridoxine-responsive sideroblastic anemia,1
autonomic peripheral neuropathy,1
lambda 5 deficiency,1
recombinase activating gene 2 deficiency,1
CD3epsilon deficiency,1
recombinase activating gene 1 deficiency,1
cervical neuroblastoma,1
unilateral retinoblastoma,1
focal embolic glomerulonephritis,1
exudative glomerulonephritis,1
macrotrabecular hepatoblastoma,1
synchronous bilateral breast carcinoma,1
testicular monophasic choriocarcinoma,1
ovarian solid teratoma,1
transient hypogammaglobulinemia,1
intracerebral cystic meningioma,1
herpetic gastritis,1
inferolateral myocardial infarct,1
subendocardial myocardial infarction,1
posterolateral myocardial infarction,1
septal myocardial infarction,1
apical myocardial infarction,1
vulvar sebaceous carcinoma,1
diffuse glomerulonephritis,1
rete ovarii cystadenoma,1
intracranial liposarcoma,1
mixed-type liposarcoma,1
diffuse pulmonary fibrosis,1
fallopian tube teratoma,1
cervical adenofibroma,1
biliary tract intraductal papillary mucinous neoplasm,1
vulvar alveolar soft part sarcoma,1
vaginal endometrial stromal tumor,1
ovarian endometrioid stromal sarcoma,1
mixed epithelial stromal tumour,1
vaginal tubular adenoma,1
inflammatory liposarcoma,1
enteric pattern testicular yolk sac tumor,1
3MC syndrome 1,1
stroma-dominant and stroma-poor composite ganglioneuroblastoma,1
adult central nervous system mixed germ cell tumor,1
congenital disorder of glycosylation In,1
congenital disorder of glycosylation Il,1
congenital disorder of glycosylation Ii,1
nipple duct carcinoma,1
mucinous lung adenocarcinoma,1
uterine corpus leiomyomatosis,1
cranio-facial dystonia,1
LEOPARD syndrome 2,1
LEOPARD syndrome 3,1
non-alcoholic steatohepatitis,1
LEOPARD syndrome 1,1
non-alcoholic fatty liver,1
periampullary adenoma,1
Schwannian stroma-rich and stroma-poor composite ganglioneuroblastoma,1
pigmented basal cell carcinoma,1
glandular-alveolar pattern testicular yolk sac tumor,1
gallbladder pleomorphic giant cell adenocarcinoma,1
suprasellar meningioma,1
Fanconi anemia complementation group A,1
melanomatosis,1
ovarian endometrioid cystadenoma,1
chicken egg allergy,1
Timothy grass allergy,1
plasmacytoid variant infiltrating bladder urothelial carcinoma,1
melanoacanthoma,1
phonagnosia,1
large-cell acanthoma,1
primary autosomal recessive microcephaly 7,1
primary autosomal recessive microcephaly 15,1
hereditary nonpolyposis colorectal cancer type 6,1
immunodeficiency-centromeric instability-facial anomalies syndrome 1,1
hereditary nonpolyposis colorectal cancer type 8,1
hereditary nonpolyposis colorectal cancer type 5,1
congenital fiber-type disproportion,1
finger agnosia,1
congenital muscular dystrophy merosin-positive,1
medullary colon carcinoma,1
nephrotic syndrome type 5,1
nephrotic syndrome type 3,1
bladder exstrophy-epispadias-cloacal exstrophy complex,1
sclerocornea,1
Joubert syndrome 29,1
glomangiomyoma,1
penis mixed squamous cell carcinoma,1
bladder urachal squamous cell carcinoma,1
polyembryoma of the ovary,1
microcystic variant infiltrating bladder urothelial carcinoma,1
nested variant infiltrating bladder urothelial carcinoma,1
lymphoma-like variant infiltrating bladder urothelial carcinoma,1
lipid-cell variant infiltrating bladder urothelial carcinoma,1
tamoxifen-related endometrial lesion,1
keratosis pilaris atropicans,1
cherry allergy,1
melon allergy,1
breast granular cell tumor,1
glucocorticoid-induced osteoporosis,1
Good syndrome,1
infiltrating bladder lymphoepithelioma-like carcinoma,1
adult cystic teratoma,1
autoimmune disease of peripheral nervous system,1
diffuse lipomatosis,1
gestational ovarian choriocarcinoma,1
intrinsic cardiomyopathy,1
autoimmune disease of gastrointestinal tract,1
mature B-cell neoplasm,1
X-linked spermatogenic failure 1,1
steroid lipomatosis,1
paratesticular lipoma,1
cervical lymphoepithelioma-like carcinoma,1
autoimmune disease of urogenital tract,1
autoimmune disease of blood,1
multiple skull base meningioma,1
complex cortical dysplasia with other brain malformations,1
GRID2-related autosomal dominant spinocerebellar ataxia,1
autosomal dominant hypocalcemia 1,1
histidine metabolism disease,1
ovarian mucinous cystadenofibroma,1
central nervous system organ benign neoplasm,1
microcephaly and chorioretinopathy 1,1
spermatogenic failure 13,1
X-linked spermatogenic failure 2,1
adenosquamous bile duct carcinoma,1
"autoimmune disease of eyes, ear, nose and throat",1
autoimmune disease of exocrine system,1
Sweeney-Cox syndrome,1
centronuclear myopathy 4,1
chromosome 3-linked frontotemporal dementia,1
X-linked congenital myopathy with fiber-type disproportion,1
centronuclear myopathy 6 with fiber-type disproportion,1
centronuclear myopathy 2,1
centronuclear myopathy 1,1
centronuclear myopathy 5,1
Friedreich ataxia 2,1
astereognosia,1
hyperprolinemia type 2,1
hyperprolinemia type 1,1
Smarca4-deficient sarcoma of thorax,1
bladder squamous papilloma,1
granular corneal dystrophy 1,1
Indian plum allergy,1
orange allergy,1
zebrafish allergy,1
microphthalmia with brain and digit anomalies,1
syndromic microphthalmia,1
dengue shock syndrome,1
maxillary sinus cholesteatoma,1
thyroid malformation,1
conventional malignant hemangiopericytoma,1
bladder diffuse clear cell adenocarcinoma,1
hereditary nonpolyposis colorectal cancer type 4,1
primary autosomal recessive microcephaly 5,1
primary autosomal recessive microcephaly 14,1
microcytic anemia,1
"myopathy, lactic acidosis, and sideroblastic anemia 1",1
distal muscular dystrophy with anterior tibial onset,1
hereditary neutrophilia,1
autosomal dominant hypocalcemia,1
ceftriaxone allergy,1
Fanconi-like syndrome,1
autosomal dominant macrothrombocytopenia TUBB1-related,1
